,Skill Moves,Position,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
16714,2.0,1,64.0,117,32.0,65.0,42.0,41.0,52.0,61.0,51.0,42.0,32.0,59.0,75.0,73.0,79.0,43.0,91.0,53.0,58.0,41.0,32.0,54.0,45.0,21.0,56.0,51.0,56.0,44.0,22.0,27.0,22.0
16715,1.0,4,73.0,165,12.0,9.0,13.0,25.0,9.0,10.0,13.0,12.0,28.0,13.0,29.0,26.0,28.0,55.0,38.0,21.0,40.0,22.0,41.0,8.0,21.0,10.0,6.0,18.0,25.0,32.0,8.0,8.0,15.0
16716,2.0,16,72.0,165,57.0,49.0,53.0,53.0,27.0,52.0,21.0,20.0,45.0,57.0,69.0,74.0,64.0,55.0,65.0,63.0,65.0,63.0,65.0,44.0,44.0,27.0,57.0,34.0,36.0,40.0,31.0,34.0,32.0
16717,1.0,4,73.0,168,21.0,12.0,19.0,25.0,14.0,17.0,21.0,18.0,29.0,24.0,23.0,22.0,26.0,56.0,25.0,19.0,28.0,26.0,49.0,16.0,24.0,23.0,13.0,28.0,20.0,23.0,15.0,20.0,22.0
16718,2.0,8,75.0,168,53.0,35.0,62.0,54.0,43.0,55.0,51.0,45.0,51.0,57.0,40.0,61.0,51.0,48.0,44.0,42.0,50.0,70.0,60.0,36.0,48.0,51.0,39.0,46.0,52.0,45.0,53.0,58.0,55.0
16719,2.0,5,70.0,159,44.0,49.0,44.0,58.0,42.0,57.0,50.0,44.0,52.0,63.0,69.0,70.0,58.0,50.0,56.0,52.0,61.0,64.0,54.0,53.0,57.0,48.0,47.0,56.0,42.0,50.0,46.0,51.0,56.0
16720,2.0,5,68.0,137,43.0,29.0,42.0,60.0,33.0,49.0,30.0,30.0,56.0,54.0,65.0,66.0,85.0,54.0,75.0,47.0,58.0,77.0,56.0,38.0,52.0,51.0,54.0,53.0,42.0,39.0,58.0,47.0,40.0
16721,2.0,16,67.0,143,48.0,41.0,31.0,54.0,41.0,51.0,50.0,35.0,47.0,55.0,81.0,68.0,78.0,50.0,82.0,47.0,67.0,59.0,43.0,34.0,65.0,34.0,55.0,52.0,41.0,50.0,25.0,36.0,34.0
16722,1.0,4,74.0,176,13.0,7.0,11.0,23.0,6.0,7.0,14.0,11.0,18.0,17.0,25.0,28.0,34.0,51.0,37.0,22.0,40.0,22.0,33.0,6.0,20.0,6.0,7.0,34.0,18.0,39.0,10.0,11.0,10.0
16723,2.0,5,69.0,157,54.0,33.0,48.0,59.0,42.0,56.0,56.0,60.0,59.0,58.0,63.0,68.0,60.0,55.0,74.0,57.0,62.0,65.0,61.0,41.0,56.0,50.0,47.0,50.0,42.0,52.0,54.0,56.0,52.0
16724,2.0,1,70.0,157,29.0,56.0,49.0,45.0,49.0,55.0,33.0,31.0,25.0,53.0,72.0,73.0,62.0,55.0,71.0,58.0,56.0,51.0,52.0,53.0,33.0,32.0,55.0,44.0,60.0,49.0,41.0,10.0,12.0
16725,2.0,19,74.0,192,45.0,29.0,58.0,43.0,31.0,38.0,33.0,27.0,38.0,43.0,65.0,73.0,49.0,40.0,55.0,33.0,72.0,66.0,77.0,32.0,47.0,54.0,30.0,32.0,35.0,41.0,53.0,63.0,61.0
16726,2.0,8,73.0,172,23.0,24.0,41.0,33.0,26.0,23.0,22.0,29.0,22.0,27.0,70.0,73.0,40.0,46.0,54.0,38.0,73.0,57.0,80.0,23.0,47.0,51.0,21.0,25.0,32.0,52.0,58.0,59.0,60.0
16727,2.0,5,71.0,141,48.0,50.0,44.0,59.0,41.0,56.0,42.0,50.0,55.0,57.0,61.0,62.0,78.0,44.0,92.0,54.0,73.0,66.0,40.0,51.0,45.0,48.0,49.0,57.0,52.0,48.0,56.0,51.0,46.0
16728,2.0,11,70.0,150,46.0,39.0,38.0,58.0,38.0,50.0,51.0,42.0,54.0,54.0,58.0,60.0,62.0,53.0,68.0,46.0,66.0,58.0,57.0,40.0,62.0,55.0,45.0,52.0,45.0,55.0,51.0,55.0,52.0
16729,2.0,5,71.0,172,52.0,58.0,53.0,65.0,33.0,49.0,48.0,53.0,59.0,56.0,63.0,65.0,60.0,48.0,72.0,49.0,45.0,58.0,59.0,58.0,35.0,35.0,49.0,63.0,48.0,53.0,48.0,33.0,35.0
16730,1.0,4,73.0,168,11.0,7.0,13.0,23.0,8.0,13.0,11.0,10.0,21.0,17.0,19.0,24.0,24.0,52.0,48.0,19.0,60.0,20.0,42.0,6.0,24.0,10.0,4.0,35.0,16.0,39.0,12.0,12.0,11.0
16731,2.0,5,71.0,165,44.0,46.0,59.0,58.0,38.0,55.0,42.0,48.0,57.0,54.0,53.0,52.0,51.0,55.0,58.0,47.0,57.0,47.0,59.0,45.0,50.0,52.0,51.0,56.0,51.0,48.0,59.0,60.0,59.0
16732,2.0,5,70.0,159,35.0,47.0,55.0,62.0,31.0,50.0,47.0,37.0,60.0,58.0,68.0,68.0,70.0,49.0,75.0,50.0,60.0,66.0,57.0,48.0,59.0,46.0,43.0,50.0,46.0,55.0,39.0,59.0,58.0
16733,2.0,11,72.0,161,41.0,28.0,51.0,63.0,31.0,49.0,36.0,36.0,61.0,50.0,61.0,64.0,63.0,52.0,62.0,54.0,59.0,62.0,56.0,36.0,59.0,49.0,35.0,50.0,39.0,49.0,51.0,49.0,58.0
16734,1.0,4,72.0,165,15.0,6.0,17.0,25.0,7.0,8.0,14.0,13.0,27.0,13.0,26.0,35.0,37.0,50.0,49.0,14.0,60.0,23.0,44.0,12.0,22.0,15.0,7.0,34.0,14.0,30.0,9.0,13.0,11.0
16735,1.0,4,73.0,176,15.0,10.0,10.0,35.0,12.0,11.0,14.0,17.0,31.0,18.0,16.0,18.0,38.0,37.0,35.0,26.0,55.0,32.0,61.0,8.0,29.0,10.0,8.0,53.0,12.0,45.0,19.0,15.0,17.0
16736,1.0,4,75.0,165,12.0,6.0,11.0,26.0,8.0,8.0,11.0,13.0,28.0,12.0,21.0,18.0,32.0,39.0,22.0,22.0,36.0,26.0,45.0,7.0,26.0,11.0,9.0,27.0,16.0,22.0,8.0,13.0,10.0
16737,1.0,4,75.0,172,12.0,10.0,12.0,24.0,7.0,13.0,12.0,13.0,23.0,14.0,27.0,28.0,32.0,40.0,26.0,28.0,31.0,17.0,58.0,7.0,18.0,11.0,5.0,33.0,10.0,31.0,6.0,13.0,12.0
16738,2.0,1,67.0,139,44.0,56.0,40.0,47.0,45.0,61.0,41.0,39.0,39.0,60.0,70.0,72.0,66.0,45.0,87.0,65.0,36.0,39.0,35.0,50.0,28.0,24.0,55.0,49.0,50.0,41.0,28.0,22.0,24.0
16739,2.0,1,74.0,176,30.0,59.0,58.0,39.0,40.0,56.0,33.0,29.0,32.0,48.0,69.0,73.0,52.0,56.0,68.0,54.0,59.0,46.0,49.0,52.0,35.0,19.0,53.0,51.0,62.0,48.0,16.0,16.0,20.0
16740,2.0,8,73.0,174,22.0,18.0,48.0,31.0,31.0,28.0,26.0,28.0,26.0,30.0,55.0,55.0,46.0,48.0,59.0,38.0,71.0,63.0,57.0,23.0,45.0,60.0,29.0,31.0,42.0,43.0,59.0,65.0,55.0
16741,2.0,16,69.0,143,59.0,46.0,40.0,47.0,42.0,66.0,62.0,69.0,45.0,55.0,82.0,80.0,86.0,40.0,79.0,62.0,46.0,59.0,53.0,54.0,39.0,26.0,38.0,39.0,64.0,46.0,17.0,24.0,23.0
16742,2.0,1,74.0,168,36.0,54.0,55.0,47.0,40.0,50.0,45.0,42.0,37.0,50.0,67.0,68.0,56.0,53.0,72.0,52.0,61.0,59.0,71.0,53.0,45.0,20.0,54.0,49.0,63.0,51.0,30.0,25.0,32.0
16743,2.0,1,73.0,154,29.0,60.0,57.0,39.0,42.0,46.0,41.0,30.0,32.0,50.0,62.0,61.0,52.0,52.0,61.0,58.0,66.0,52.0,59.0,52.0,31.0,17.0,56.0,44.0,60.0,51.0,11.0,19.0,19.0
16744,2.0,19,66.0,159,48.0,26.0,41.0,34.0,25.0,54.0,48.0,33.0,33.0,49.0,73.0,75.0,62.0,55.0,70.0,26.0,61.0,66.0,58.0,25.0,48.0,48.0,55.0,36.0,33.0,44.0,55.0,56.0,58.0
16745,2.0,19,70.0,165,45.0,30.0,50.0,45.0,23.0,45.0,32.0,28.0,40.0,41.0,72.0,67.0,61.0,55.0,55.0,35.0,59.0,60.0,54.0,27.0,54.0,59.0,54.0,40.0,31.0,41.0,59.0,54.0,55.0
16746,1.0,4,74.0,179,14.0,14.0,15.0,27.0,14.0,13.0,15.0,15.0,23.0,21.0,37.0,39.0,35.0,47.0,55.0,25.0,52.0,30.0,55.0,16.0,20.0,18.0,13.0,19.0,20.0,38.0,16.0,15.0,13.0
16747,2.0,1,72.0,163,39.0,58.0,59.0,50.0,47.0,49.0,41.0,43.0,36.0,54.0,55.0,58.0,64.0,55.0,62.0,50.0,68.0,55.0,63.0,52.0,37.0,19.0,54.0,49.0,60.0,48.0,28.0,16.0,23.0
16748,2.0,5,70.0,150,40.0,42.0,44.0,68.0,43.0,59.0,45.0,39.0,61.0,56.0,68.0,68.0,63.0,52.0,73.0,51.0,53.0,52.0,45.0,41.0,43.0,26.0,44.0,57.0,49.0,54.0,39.0,46.0,53.0
16749,3.0,16,70.0,137,47.0,51.0,48.0,51.0,47.0,61.0,47.0,44.0,45.0,55.0,72.0,71.0,52.0,54.0,65.0,55.0,60.0,54.0,44.0,52.0,38.0,24.0,42.0,56.0,47.0,53.0,35.0,30.0,42.0
16750,1.0,4,78.0,198,12.0,8.0,10.0,28.0,5.0,7.0,13.0,14.0,27.0,13.0,28.0,25.0,42.0,49.0,28.0,22.0,43.0,20.0,70.0,7.0,25.0,11.0,8.0,38.0,18.0,42.0,12.0,10.0,14.0
16751,2.0,3,70.0,154,44.0,58.0,44.0,48.0,50.0,58.0,53.0,49.0,36.0,57.0,74.0,68.0,77.0,45.0,75.0,51.0,66.0,54.0,48.0,48.0,34.0,23.0,57.0,42.0,52.0,47.0,20.0,27.0,27.0
16752,1.0,4,74.0,192,11.0,11.0,19.0,22.0,19.0,16.0,16.0,16.0,24.0,20.0,48.0,48.0,31.0,50.0,53.0,23.0,56.0,30.0,76.0,17.0,23.0,22.0,10.0,38.0,20.0,39.0,19.0,17.0,13.0
16753,2.0,19,72.0,163,52.0,27.0,44.0,53.0,23.0,56.0,39.0,28.0,32.0,48.0,68.0,66.0,69.0,55.0,63.0,25.0,63.0,68.0,59.0,22.0,52.0,50.0,45.0,32.0,38.0,50.0,45.0,53.0,57.0
16754,2.0,5,70.0,150,51.0,38.0,54.0,73.0,33.0,56.0,45.0,39.0,64.0,59.0,63.0,64.0,59.0,53.0,75.0,60.0,56.0,32.0,40.0,33.0,65.0,52.0,32.0,53.0,48.0,40.0,38.0,56.0,62.0
16755,2.0,3,65.0,123,57.0,48.0,47.0,54.0,39.0,64.0,53.0,42.0,50.0,61.0,66.0,64.0,68.0,38.0,78.0,52.0,52.0,52.0,34.0,49.0,36.0,19.0,58.0,41.0,60.0,42.0,36.0,25.0,24.0
16756,2.0,16,69.0,165,56.0,44.0,46.0,52.0,45.0,64.0,49.0,39.0,51.0,64.0,62.0,61.0,52.0,40.0,72.0,60.0,42.0,44.0,54.0,47.0,38.0,19.0,40.0,59.0,66.0,48.0,31.0,41.0,47.0
16757,2.0,5,69.0,157,55.0,44.0,54.0,62.0,46.0,62.0,44.0,45.0,58.0,59.0,61.0,58.0,58.0,62.0,64.0,57.0,60.0,53.0,50.0,41.0,56.0,56.0,29.0,52.0,52.0,54.0,51.0,53.0,59.0
16758,1.0,4,73.0,170,16.0,12.0,11.0,31.0,19.0,18.0,20.0,19.0,19.0,16.0,49.0,46.0,39.0,49.0,57.0,17.0,50.0,43.0,60.0,12.0,20.0,18.0,14.0,14.0,17.0,36.0,18.0,16.0,19.0
16759,2.0,11,71.0,165,38.0,35.0,49.0,61.0,31.0,55.0,42.0,33.0,45.0,60.0,55.0,50.0,62.0,55.0,76.0,51.0,52.0,40.0,62.0,31.0,60.0,55.0,40.0,50.0,45.0,51.0,53.0,56.0,52.0
16760,2.0,8,72.0,174,26.0,35.0,54.0,48.0,26.0,44.0,36.0,28.0,52.0,48.0,69.0,68.0,50.0,42.0,58.0,47.0,65.0,64.0,74.0,40.0,61.0,50.0,28.0,34.0,39.0,55.0,50.0,57.0,54.0
16761,2.0,12,69.0,141,51.0,38.0,41.0,62.0,43.0,55.0,47.0,46.0,57.0,57.0,73.0,68.0,74.0,46.0,78.0,48.0,70.0,48.0,37.0,36.0,42.0,27.0,47.0,54.0,50.0,50.0,52.0,36.0,39.0
16762,1.0,4,70.0,170,32.0,12.0,21.0,57.0,11.0,12.0,30.0,31.0,44.0,21.0,29.0,30.0,34.0,52.0,46.0,48.0,56.0,26.0,42.0,20.0,27.0,23.0,12.0,48.0,31.0,45.0,10.0,10.0,11.0
16763,2.0,16,70.0,152,45.0,47.0,44.0,50.0,33.0,58.0,36.0,36.0,40.0,56.0,78.0,76.0,74.0,48.0,66.0,52.0,57.0,60.0,53.0,47.0,48.0,36.0,48.0,52.0,46.0,41.0,44.0,44.0,44.0
16764,2.0,5,71.0,150,46.0,50.0,50.0,63.0,42.0,55.0,55.0,47.0,59.0,58.0,64.0,70.0,57.0,57.0,62.0,60.0,59.0,45.0,38.0,59.0,42.0,34.0,45.0,58.0,44.0,59.0,41.0,42.0,47.0
16765,2.0,19,74.0,157,54.0,53.0,41.0,53.0,46.0,55.0,52.0,38.0,48.0,53.0,67.0,69.0,63.0,52.0,64.0,55.0,71.0,56.0,51.0,37.0,34.0,55.0,51.0,49.0,51.0,50.0,51.0,56.0,52.0
16766,2.0,5,74.0,176,35.0,55.0,40.0,60.0,61.0,54.0,60.0,63.0,54.0,50.0,65.0,69.0,61.0,50.0,55.0,62.0,67.0,63.0,79.0,63.0,77.0,48.0,54.0,56.0,39.0,55.0,38.0,46.0,47.0
16767,2.0,5,71.0,146,41.0,31.0,44.0,64.0,32.0,57.0,46.0,43.0,61.0,58.0,66.0,64.0,60.0,49.0,66.0,51.0,57.0,54.0,42.0,38.0,54.0,41.0,56.0,51.0,39.0,40.0,51.0,45.0,41.0
16768,1.0,4,74.0,209,14.0,17.0,11.0,24.0,17.0,12.0,19.0,13.0,23.0,17.0,45.0,47.0,39.0,50.0,40.0,16.0,54.0,41.0,85.0,14.0,18.0,24.0,20.0,14.0,22.0,36.0,15.0,12.0,18.0
16769,2.0,5,72.0,170,38.0,27.0,43.0,65.0,31.0,56.0,36.0,38.0,54.0,57.0,69.0,66.0,54.0,63.0,59.0,51.0,61.0,72.0,75.0,38.0,52.0,44.0,63.0,46.0,36.0,62.0,49.0,41.0,44.0
16770,2.0,1,70.0,157,38.0,54.0,54.0,52.0,46.0,50.0,46.0,37.0,44.0,53.0,53.0,54.0,44.0,54.0,58.0,55.0,56.0,42.0,70.0,48.0,36.0,17.0,58.0,48.0,53.0,51.0,16.0,18.0,18.0
16771,2.0,1,73.0,168,29.0,63.0,52.0,44.0,40.0,47.0,34.0,31.0,32.0,54.0,58.0,65.0,57.0,50.0,64.0,52.0,71.0,58.0,71.0,55.0,34.0,16.0,50.0,46.0,60.0,48.0,17.0,12.0,16.0
16772,2.0,1,74.0,165,29.0,60.0,52.0,40.0,35.0,55.0,42.0,29.0,31.0,54.0,69.0,65.0,64.0,51.0,55.0,54.0,62.0,60.0,63.0,54.0,39.0,25.0,56.0,46.0,50.0,49.0,38.0,17.0,11.0
16773,2.0,1,72.0,148,33.0,58.0,50.0,55.0,42.0,62.0,33.0,27.0,27.0,58.0,67.0,42.0,70.0,55.0,65.0,56.0,64.0,33.0,39.0,49.0,22.0,15.0,56.0,50.0,40.0,45.0,21.0,19.0,12.0
16774,2.0,1,74.0,168,32.0,58.0,54.0,47.0,38.0,57.0,42.0,28.0,29.0,56.0,83.0,80.0,76.0,50.0,53.0,48.0,64.0,51.0,50.0,44.0,27.0,17.0,52.0,45.0,62.0,47.0,24.0,12.0,16.0
16775,1.0,4,72.0,176,17.0,13.0,16.0,31.0,16.0,20.0,21.0,13.0,25.0,24.0,44.0,41.0,32.0,62.0,58.0,19.0,52.0,24.0,64.0,16.0,23.0,23.0,12.0,15.0,28.0,31.0,14.0,16.0,20.0
16776,2.0,1,68.0,139,31.0,62.0,51.0,45.0,40.0,51.0,52.0,58.0,29.0,52.0,69.0,68.0,57.0,51.0,81.0,57.0,63.0,64.0,38.0,49.0,28.0,12.0,57.0,42.0,67.0,58.0,19.0,12.0,20.0
16777,2.0,3,72.0,165,57.0,55.0,46.0,45.0,52.0,58.0,56.0,37.0,40.0,57.0,71.0,74.0,69.0,37.0,75.0,56.0,47.0,65.0,41.0,44.0,42.0,23.0,54.0,54.0,56.0,56.0,28.0,28.0,22.0
16778,2.0,16,67.0,128,51.0,49.0,30.0,53.0,47.0,56.0,45.0,42.0,49.0,54.0,72.0,73.0,74.0,49.0,80.0,52.0,50.0,52.0,43.0,46.0,33.0,18.0,54.0,51.0,48.0,46.0,17.0,21.0,23.0
16779,2.0,8,72.0,168,39.0,29.0,59.0,44.0,26.0,46.0,39.0,27.0,41.0,41.0,78.0,77.0,65.0,52.0,65.0,37.0,72.0,57.0,66.0,25.0,52.0,49.0,37.0,33.0,38.0,49.0,55.0,55.0,54.0
16780,2.0,8,72.0,154,41.0,26.0,56.0,55.0,25.0,49.0,32.0,30.0,49.0,52.0,48.0,63.0,70.0,50.0,64.0,45.0,62.0,78.0,61.0,26.0,60.0,52.0,39.0,48.0,39.0,35.0,53.0,54.0,53.0
16781,2.0,16,72.0,159,55.0,39.0,34.0,43.0,44.0,62.0,35.0,42.0,44.0,57.0,77.0,78.0,65.0,45.0,62.0,58.0,46.0,61.0,56.0,34.0,32.0,52.0,53.0,50.0,48.0,39.0,36.0,41.0,43.0
16782,2.0,11,65.0,152,49.0,38.0,54.0,61.0,41.0,57.0,46.0,48.0,61.0,55.0,57.0,57.0,52.0,57.0,76.0,58.0,56.0,37.0,45.0,34.0,59.0,54.0,37.0,41.0,46.0,46.0,55.0,51.0,64.0
16783,2.0,16,70.0,141,55.0,51.0,48.0,56.0,39.0,52.0,44.0,37.0,52.0,47.0,73.0,66.0,65.0,56.0,74.0,53.0,58.0,67.0,40.0,37.0,55.0,44.0,50.0,50.0,46.0,46.0,43.0,45.0,50.0
16784,1.0,4,72.0,163,10.0,10.0,11.0,18.0,9.0,11.0,10.0,11.0,21.0,14.0,31.0,36.0,34.0,56.0,51.0,13.0,63.0,17.0,58.0,8.0,16.0,8.0,7.0,34.0,12.0,15.0,9.0,13.0,11.0
16785,2.0,1,73.0,172,34.0,57.0,68.0,38.0,45.0,45.0,24.0,28.0,36.0,51.0,53.0,60.0,46.0,55.0,48.0,50.0,64.0,62.0,78.0,51.0,66.0,23.0,53.0,44.0,59.0,45.0,19.0,24.0,19.0
16786,2.0,12,69.0,143,48.0,47.0,40.0,68.0,45.0,49.0,51.0,47.0,60.0,56.0,57.0,70.0,61.0,48.0,71.0,49.0,52.0,68.0,48.0,38.0,45.0,41.0,44.0,62.0,51.0,62.0,41.0,48.0,53.0
16787,2.0,11,69.0,139,43.0,40.0,48.0,58.0,30.0,57.0,32.0,34.0,54.0,58.0,59.0,56.0,53.0,54.0,54.0,39.0,52.0,59.0,60.0,33.0,51.0,53.0,45.0,53.0,36.0,52.0,52.0,53.0,52.0
16788,2.0,19,66.0,139,53.0,28.0,36.0,50.0,21.0,51.0,32.0,34.0,38.0,39.0,86.0,88.0,67.0,53.0,88.0,22.0,58.0,59.0,45.0,23.0,50.0,45.0,52.0,37.0,33.0,50.0,53.0,50.0,55.0
16789,2.0,5,67.0,146,44.0,31.0,53.0,61.0,39.0,50.0,34.0,36.0,58.0,56.0,68.0,60.0,70.0,64.0,84.0,60.0,47.0,61.0,44.0,40.0,62.0,41.0,58.0,57.0,48.0,59.0,52.0,45.0,52.0
16790,2.0,1,68.0,154,39.0,59.0,48.0,48.0,43.0,54.0,38.0,38.0,36.0,48.0,76.0,80.0,67.0,66.0,61.0,48.0,68.0,69.0,59.0,47.0,50.0,30.0,47.0,48.0,54.0,47.0,52.0,31.0,26.0
16791,2.0,5,70.0,163,48.0,49.0,42.0,60.0,43.0,62.0,50.0,47.0,59.0,60.0,65.0,65.0,67.0,43.0,71.0,45.0,68.0,69.0,53.0,40.0,47.0,23.0,44.0,58.0,50.0,52.0,58.0,50.0,51.0
16792,2.0,5,69.0,161,44.0,41.0,40.0,59.0,38.0,55.0,47.0,43.0,57.0,59.0,67.0,68.0,78.0,48.0,71.0,57.0,81.0,69.0,64.0,55.0,60.0,45.0,46.0,55.0,45.0,50.0,46.0,46.0,42.0
16793,3.0,12,65.0,141,40.0,41.0,40.0,69.0,42.0,52.0,50.0,44.0,65.0,58.0,53.0,61.0,49.0,44.0,64.0,47.0,55.0,44.0,43.0,34.0,38.0,21.0,45.0,61.0,47.0,58.0,19.0,47.0,52.0
16794,2.0,19,73.0,161,57.0,41.0,44.0,55.0,38.0,59.0,50.0,28.0,48.0,58.0,71.0,69.0,65.0,54.0,80.0,42.0,65.0,64.0,65.0,34.0,48.0,52.0,57.0,46.0,34.0,55.0,41.0,51.0,49.0
16795,2.0,19,71.0,154,49.0,29.0,51.0,46.0,28.0,51.0,42.0,34.0,35.0,53.0,64.0,66.0,52.0,51.0,67.0,38.0,52.0,63.0,53.0,26.0,57.0,55.0,48.0,36.0,41.0,42.0,53.0,57.0,54.0
16796,2.0,11,71.0,139,46.0,40.0,55.0,68.0,44.0,53.0,41.0,44.0,54.0,54.0,69.0,68.0,55.0,59.0,72.0,62.0,59.0,55.0,39.0,48.0,66.0,46.0,56.0,45.0,54.0,42.0,41.0,59.0,61.0
16797,2.0,1,75.0,172,50.0,58.0,60.0,58.0,34.0,55.0,41.0,40.0,51.0,55.0,67.0,58.0,69.0,50.0,54.0,60.0,65.0,43.0,71.0,45.0,65.0,40.0,52.0,59.0,50.0,50.0,40.0,45.0,42.0
16798,2.0,8,74.0,154,49.0,39.0,60.0,52.0,28.0,48.0,26.0,23.0,30.0,49.0,68.0,61.0,65.0,52.0,60.0,50.0,82.0,64.0,67.0,21.0,54.0,59.0,40.0,53.0,37.0,52.0,54.0,49.0,45.0
16799,2.0,8,70.0,134,28.0,22.0,54.0,38.0,26.0,27.0,33.0,34.0,34.0,36.0,63.0,55.0,46.0,49.0,76.0,44.0,70.0,55.0,36.0,20.0,53.0,54.0,27.0,31.0,43.0,40.0,57.0,70.0,65.0
16800,2.0,19,69.0,143,52.0,53.0,46.0,52.0,34.0,52.0,35.0,32.0,53.0,53.0,64.0,75.0,84.0,50.0,86.0,42.0,79.0,62.0,63.0,43.0,54.0,50.0,56.0,60.0,40.0,59.0,50.0,55.0,54.0
16801,2.0,16,72.0,172,43.0,56.0,44.0,38.0,44.0,62.0,38.0,31.0,39.0,62.0,69.0,68.0,60.0,59.0,59.0,71.0,47.0,45.0,62.0,48.0,26.0,16.0,64.0,46.0,49.0,50.0,34.0,26.0,27.0
16802,1.0,4,75.0,172,12.0,19.0,12.0,29.0,19.0,27.0,10.0,13.0,15.0,28.0,26.0,22.0,32.0,53.0,29.0,18.0,33.0,23.0,61.0,16.0,41.0,23.0,11.0,41.0,13.0,43.0,8.0,24.0,25.0
16803,2.0,8,72.0,157,22.0,23.0,50.0,57.0,24.0,35.0,44.0,34.0,61.0,41.0,53.0,58.0,49.0,46.0,59.0,30.0,66.0,56.0,68.0,21.0,44.0,56.0,25.0,48.0,30.0,39.0,57.0,58.0,50.0
16804,2.0,16,72.0,163,49.0,57.0,63.0,47.0,45.0,55.0,30.0,31.0,42.0,57.0,67.0,70.0,59.0,56.0,60.0,55.0,61.0,51.0,61.0,56.0,55.0,49.0,54.0,51.0,57.0,50.0,27.0,30.0,29.0
16805,1.0,4,75.0,187,12.0,7.0,12.0,21.0,5.0,7.0,13.0,12.0,18.0,10.0,17.0,26.0,35.0,46.0,27.0,24.0,32.0,16.0,57.0,5.0,23.0,10.0,5.0,22.0,17.0,38.0,12.0,12.0,12.0
16806,2.0,5,73.0,159,46.0,49.0,46.0,58.0,36.0,51.0,46.0,37.0,56.0,55.0,67.0,71.0,69.0,57.0,67.0,45.0,70.0,70.0,70.0,41.0,52.0,51.0,55.0,52.0,43.0,54.0,50.0,46.0,42.0
16807,3.0,26,70.0,159,60.0,42.0,34.0,54.0,41.0,62.0,59.0,55.0,52.0,61.0,87.0,83.0,77.0,47.0,75.0,57.0,42.0,58.0,45.0,48.0,55.0,42.0,44.0,51.0,49.0,56.0,46.0,49.0,48.0
16808,2.0,11,74.0,187,55.0,35.0,47.0,58.0,32.0,60.0,40.0,40.0,57.0,58.0,70.0,73.0,67.0,55.0,65.0,57.0,60.0,68.0,69.0,29.0,61.0,45.0,40.0,46.0,44.0,60.0,50.0,51.0,58.0
16809,2.0,5,70.0,154,51.0,49.0,54.0,60.0,39.0,50.0,45.0,42.0,56.0,55.0,56.0,57.0,56.0,54.0,62.0,46.0,68.0,65.0,62.0,43.0,56.0,50.0,51.0,56.0,56.0,49.0,40.0,45.0,52.0
16810,2.0,8,74.0,172,28.0,36.0,55.0,37.0,31.0,22.0,28.0,31.0,34.0,33.0,62.0,64.0,46.0,52.0,51.0,33.0,65.0,68.0,71.0,34.0,51.0,55.0,24.0,29.0,37.0,39.0,50.0,58.0,55.0
16811,2.0,8,69.0,154,25.0,24.0,54.0,31.0,21.0,20.0,24.0,25.0,21.0,34.0,55.0,63.0,39.0,53.0,71.0,31.0,71.0,56.0,64.0,19.0,43.0,56.0,28.0,34.0,31.0,38.0,59.0,60.0,58.0
16812,1.0,4,77.0,172,11.0,11.0,13.0,21.0,11.0,19.0,11.0,12.0,16.0,21.0,38.0,40.0,38.0,51.0,46.0,20.0,44.0,32.0,61.0,13.0,38.0,13.0,12.0,30.0,21.0,42.0,11.0,17.0,16.0
16813,2.0,8,71.0,154,30.0,24.0,52.0,35.0,23.0,28.0,23.0,22.0,27.0,36.0,55.0,49.0,48.0,52.0,61.0,36.0,70.0,63.0,59.0,24.0,55.0,56.0,24.0,27.0,33.0,47.0,56.0,60.0,57.0
16814,3.0,3,70.0,146,55.0,52.0,30.0,43.0,41.0,66.0,43.0,38.0,37.0,58.0,69.0,71.0,75.0,43.0,69.0,57.0,66.0,64.0,53.0,42.0,27.0,16.0,43.0,52.0,56.0,44.0,25.0,30.0,28.0
16815,2.0,8,71.0,163,27.0,20.0,43.0,47.0,26.0,26.0,24.0,26.0,21.0,47.0,64.0,62.0,57.0,43.0,67.0,36.0,69.0,67.0,67.0,21.0,65.0,46.0,27.0,32.0,39.0,44.0,55.0,62.0,58.0
16816,2.0,19,71.0,159,46.0,26.0,43.0,45.0,27.0,47.0,28.0,30.0,39.0,48.0,83.0,83.0,66.0,47.0,67.0,31.0,57.0,68.0,63.0,27.0,52.0,48.0,46.0,39.0,40.0,38.0,53.0,57.0,53.0
16817,2.0,19,71.0,159,55.0,28.0,52.0,47.0,27.0,53.0,30.0,28.0,32.0,54.0,59.0,65.0,61.0,58.0,72.0,40.0,72.0,62.0,68.0,23.0,60.0,46.0,40.0,29.0,33.0,50.0,51.0,57.0,57.0
16818,2.0,16,69.0,154,45.0,33.0,41.0,61.0,36.0,53.0,41.0,34.0,53.0,48.0,72.0,70.0,71.0,51.0,72.0,39.0,78.0,59.0,51.0,24.0,63.0,56.0,45.0,44.0,42.0,36.0,55.0,57.0,48.0
